Market Place,Crop Variety,Producer Min,Producer Max,Wholesale Min,Wholesale Max,Retail Min,Retail Max,Volume,Collection Date
Adama City,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,9/15/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4700,4900,5000,5500,Sufficient,9/15/2022
Dilla,White Teff (Quintal),0,0,5100,5200,5200,5300,Sufficient,9/17/2022
Bonga,White Teff (Quintal),0,0,5400,5500,5600,5700,Sufficient,9/17/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5200,5500,Sufficient,9/19/2022
Adama City,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,9/22/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4700,4900,5000,5500,Sufficient,9/22/2022
Dilla,White Teff (Quintal),0,0,4950,5200,5000,5300,Sufficient,9/24/2022
Bonga,White Teff (Quintal),0,0,5400,5500,5600,5700,Under,9/24/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4600,4800,4950,5300,Sufficient,9/29/2022
Adama City,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,9/29/2022
Dilla,White Teff (Quintal),0,0,5200,5300,5300,5400,Sufficient,10/1/2022
Bonga,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,10/1/2022
Hawassa ,White Teff (Quintal),0,0,5100,5100,5300,5600,Sufficient,10/3/2022
Woldia Gebeya,White Teff (Quintal),4968,5037,0,0,5037,5106,Sufficient,10/4/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4750,4950,5000,5500,Sufficient,10/6/2022
Adama City,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,10/6/2022
Dilla,White Teff (Quintal),0,0,5200,5300,5300,5400,Sufficient,10/8/2022
Bonga,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,10/8/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5300,5500,Sufficient,10/10/2022
Woldia Gebeya,White Teff (Quintal),4899,4968,0,0,5037,5175,Sufficient,10/11/2022
Adama City,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,10/13/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4750,4950,5000,5500,Sufficient,10/13/2022
Dilla,White Teff (Quintal),0,0,5300,5400,5400,5500,Sufficient,10/15/2022
Bonga,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,10/15/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5300,5600,Sufficient,10/17/2022
Woldia Gebeya,White Teff (Quintal),4899,4968,0,0,5037,5175,Sufficient,10/18/2022
Adama City,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,10/20/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4750,4950,5000,5500,Sufficient,10/20/2022
Dilla,White Teff (Quintal),0,0,5300,5400,5400,5500,Sufficient,10/22/2022
Bonga,White Teff (Quintal),0,0,5400,5500,5600,5700,Sufficient,10/22/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5300,5600,Sufficient,10/24/2022
Woldia Gebeya,White Teff (Quintal),4968,5037,0,0,5037,5106,Sufficient,10/25/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4700,4900,4950,5400,Sufficient,10/27/2022
Dilla,White Teff (Quintal),0,0,5300,5400,5400,5500,Sufficient,10/29/2022
Bonga,White Teff (Quintal),0,0,5300,5400,5500,5600,Sufficient,10/29/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5400,5600,Sufficient,10/31/2022
Woldia Gebeya,White Teff (Quintal),4968,5037,0,0,5037,5106,Sufficient,11/1/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4750,4900,4950,5400,Sufficient,11/3/2022
Dilla,White Teff (Quintal),0,0,5300,5400,5400,5500,Sufficient,11/5/2022
Bonga,White Teff (Quintal),0,0,5400,5500,5600,5700,Under,11/5/2022
Woldia Gebeya,White Teff (Quintal),5037,5106,0,0,5106,5244,Sufficient,11/8/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4750,4900,4950,5400,Sufficient,11/10/2022
Dilla,White Teff (Quintal),0,0,5200,5300,5300,5500,Sufficient,11/12/2022
Bonga,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,11/12/2022
Hawassa ,White Teff (Quintal),0,0,5000,5100,5400,5600,Sufficient,11/14/2022
Woldia Gebeya,White Teff (Quintal),5037,5083,0,0,5106,5244,Sufficient,11/15/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4750,4900,4950,5400,Sufficient,11/17/2022
Dilla,White Teff (Quintal),0,0,5200,5300,5300,5500,Sufficient,11/19/2022
Dilla,White Teff (Quintal),0,0,5200,5300,5300,5500,Sufficient,11/19/2022
Bonga,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,11/19/2022
Woldia Gebeya,White Teff (Quintal),5037,5175,0,0,5175,5244,Sufficient,11/22/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4750,4900,4950,5400,Sufficient,11/24/2022
Dilla,White Teff (Quintal),0,0,5200,5300,5300,5500,Sufficient,11/26/2022
Bonga,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,11/26/2022
Woldia Gebeya,White Teff (Quintal),5037,5175,0,0,5175,5244,Sufficient,11/29/2022
Woldia Gebeya,White Teff (Quintal),5037,5175,0,0,5175,5244,Sufficient,11/29/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4800,4950,5000,5500,Sufficient,12/1/2022
Bonga,White Teff (Quintal),0,0,4800,4900,5000,5100,Over,12/3/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4800,4950,5000,5500,Sufficient,12/8/2022
Dilla,White Teff (Quintal),0,0,5100,5300,5200,5400,Sufficient,12/10/2022
Adama City,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,12/15/2022
Bonga,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,12/17/2022
Woldia Gebeya,White Teff (Quintal),5589,5656,0,0,5658,5796,Sufficient,12/20/2022
Sululta,White Teff (Quintal),0,0,0,0,5650,5700,Under,12/22/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,5800,5980,6000,6200,Sufficient,12/22/2022
Bonga,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,12/24/2022
Woldia Gebeya,White Teff (Quintal),5382,5451,0,0,5451,5520,Sufficient,12/27/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,5600,5800,5900,6100,Sufficient,12/29/2022
Adama City,White Teff (Quintal),0,0,5100,5200,5500,5600,Sufficient,12/29/2022
Bonga,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,12/31/2022
Dilla,White Teff (Quintal),0,0,5300,5500,5400,5600,Sufficient,12/31/2022
Woldia Gebeya,White Teff (Quintal),5520,5589,0,0,5589,5727,Sufficient,1/3/2023
Bahir Dar kebele 04,White Teff (Quintal),0,0,5500,5700,5800,6000,Sufficient,1/5/2023
Sululta,White Teff (Quintal),0,0,0,0,5600,5700,Under,1/5/2023
Adama City,White Teff (Quintal),0,0,5200,5300,5500,5600,Sufficient,1/5/2023
Woldia Gebeya,White Teff (Quintal),5520,5589,0,0,5589,5727,Sufficient,1/10/2023
Bahir Dar kebele 04,White Teff (Quintal),0,0,5900,6100,6200,6500,Sufficient,1/12/2023
Sululta,White Teff (Quintal),0,0,0,0,5550,5600,Under,1/12/2023
Adama City,White Teff (Quintal),0,0,5300,5400,5500,5600,Under,1/12/2023
Dilla,White Teff (Quintal),0,0,5600,5700,5700,5800,Sufficient,1/14/2023
Bonga,White Teff (Quintal),0,0,5100,5200,5300,5400,Sufficient,1/14/2023
Woldia Gebeya,White Teff (Quintal),6068,6142,0,0,6142,6290,Sufficient,1/17/2023
Adama City,White Teff (Quintal),0,0,5400,5500,5600,5700,Sufficient,1/19/2023
Dilla,White Teff (Quintal),0,0,5600,5800,5800,6000,Sufficient,1/21/2023
Woldia Gebeya,White Teff (Quintal),6068,6142,0,0,6142,6290,Sufficient,1/24/2023
Sululta,White Teff (Quintal),0,0,0,0,5600,5650,Under,1/26/2023
Bahir Dar kebele 04,White Teff (Quintal),0,0,5900,6100,6200,6500,Sufficient,1/26/2023
Adama City,White Teff (Quintal),0,0,5500,5600,5700,5800,Sufficient,1/26/2023
Bonga,White Teff (Quintal),0,0,5200,5300,5400,5500,Sufficient,1/28/2023
Sululta,White Teff (Quintal),0,0,0,0,5700,5800,Under,2/2/2023
Bahir Dar kebele 04,White Teff (Quintal),0,0,5900,6100,6200,6500,Sufficient,2/2/2023
Adama City,White Teff (Quintal),0,0,5600,5700,5800,6000,Sufficient,2/2/2023
Dilla,White Teff (Quintal),0,0,5700,5900,5800,6000,Sufficient,2/4/2023
Bonga,White Teff (Quintal),0,0,5500,5600,5700,5800,Sufficient,2/4/2023
Woldia Gebeya,White Teff (Quintal),5520,5589,0,0,5589,5727,Sufficient,2/7/2023
Bahir Dar kebele 04,White Teff (Quintal),0,0,5700,6100,5800,6500,Sufficient,2/9/2023
Bahir Dar kebele 04,White Teff (Quintal),0,0,5700,6100,5800,6500,Sufficient,2/16/2023
Dilla,White Teff (Quintal),0,0,5700,6300,5800,6400,Sufficient,2/18/2023
Adama City,White Teff (Quintal),0,0,6600,6700,6700,6900,Sufficient,2/23/2023
Bahir Dar kebele 04,White Teff (Quintal),0,0,0,0,6500,6800,Sufficient,2/23/2023
Dilla,White Teff (Quintal),0,0,6400,6900,6500,7000,Sufficient,2/25/2023
Woldia Gebeya,White Teff (Quintal),6290,6438,0,0,6512,6660,Sufficient,2/28/2023
Adama City,White Teff (Quintal),0,0,6700,6800,6900,7000,Under,3/2/2023
Bahir Dar kebele 04,White Teff (Quintal),0,0,0,0,6500,6800,Sufficient,3/2/2023
Dilla,White Teff (Quintal),0,0,6700,6800,6800,7000,Sufficient,3/4/2023
Woldia Gebeya,White Teff (Quintal),6808,6956,0,0,6956,7106,Sufficient,3/7/2023
Bahir Dar kebele 04,White Teff (Quintal),0,0,6200,6500,6500,7000,Sufficient,3/9/2023
Adama City,White Teff (Quintal),0,0,7200,7300,7400,7500,Sufficient,3/10/2023

